timestamp,symbol,open,high,low,close,volume,returns_pct,log_returns,high_low_spread,open_close_spread,rolling_mean_7,rolling_std_7,rolling_std_30,EMA_20,EMA_50,SMA_20,MACD,MACD_signal,MACD_hist,RSI_14,true_range,ATR_14,BB_upper,BB_middle,BB_lower,Bollinger_bandwidth,volatility_20d,volatility_60d,day_of_week,week_of_year,month,is_month_start,is_month_end,target_future_1,target_future_2,target_future_3,target_future_4,target_future_5,target_future_6,target_future_7,source_x,na_sentiment_score_mean_x,na_sentiment_score_std_x,na_sentiment_score_count_x,na_positive_score_mean_x,na_negative_score_mean_x,na_neutral_score_mean_x,source_y,na_sentiment_score_mean_y,na_sentiment_score_std_y,na_sentiment_score_count_y,na_positive_score_mean_y,na_negative_score_mean_y,na_neutral_score_mean_y
2020-12-29,AAPL,134.38510661556313,135.10545188425303,130.7735916806408,131.28952026367188,121047300,-0.0133147957426689,-0.0134042324099884,4.331860203612223,3.0955863518912565,128.1146687098912,0.0201986155679407,,124.65622175828555,121.86436358039091,,2.920352271173698,1.8455377842918168,1.0748144868818814,,4.331860203612223,,,,,,,,1,53,12,0,0,130.17010498046875,129.1673583984375,125.9744644165039,127.53202056884766,123.23906707763672,127.44437408447266,128.5443878173828,,,,,,,,,,,,,,
2020-12-30,AAPL,131.9807277183013,132.37984691701462,129.85859296575285,130.17010498046875,96452100,-0.0085263110182364,-0.0085628679535469,2.521253951261769,1.8106227378325457,129.09647369384766,0.0189772869540866,,125.1813534937316,122.1900789294136,,2.9852428087392013,2.0734787891812934,0.911764019557908,,2.521253951261769,,,,,,,,2,53,12,0,0,129.1673583984375,125.9744644165039,127.53202056884766,123.23906707763672,127.44437408447266,128.5443878173828,125.55587005615234,,,,,,,,,,,,,,
2020-12-31,AAPL,130.5204561905309,131.16293812586437,128.22310869600184,129.1673583984375,99116600,-0.0077033554070015,-0.0077331795117795,2.939829429862528,1.3530977920933651,129.7167009626116,0.0196962034015323,,125.56097300846548,122.4636977321204,,2.922071932097268,2.243197417764488,0.6788745143327795,70.07797936368031,2.939829429862528,3.2902736845798395,,,,,,,3,53,12,0,1,125.9744644165039,127.53202056884766,123.23906707763672,127.44437408447266,128.5443878173828,125.55587005615234,125.3806610107422,,,,,,,,,,,,,,
2021-01-04,AAPL,129.97535392263828,130.0629610638514,123.394814362578,125.9744644165039,143301900,-0.0247190468360016,-0.0250296924022902,6.6681467012734,4.000889506134371,129.37321145193917,0.0194191349609324,,125.6003531425644,122.6013748569982,,2.584575321558603,2.311472998523312,0.2731023230352916,62.11907809109452,6.6681467012734,3.612903540336848,,,,,,,0,1,1,0,0,127.53202056884766,123.23906707763672,127.44437408447266,128.5443878173828,125.55587005615234,125.3806610107422,127.41517639160156,,,,,,,,,,,,,,
2021-01-05,AAPL,125.46830579724752,128.2426516659204,125.02051106284152,127.53202056884766,97664900,0.0123640625070973,0.0122882517327274,3.22214060307887,-2.0637147716001465,129.38016836983817,0.0200480004117838,,125.78432146887708,122.79473351236484,,2.414950544012356,2.3321685076211205,0.0827820363912357,65.46064688639842,3.22214060307887,3.717203134328759,,,,,,,1,1,1,0,0,123.23906707763672,127.44437408447266,128.5443878173828,125.55587005615234,125.3806610107422,127.41517639160156,125.48776245117188,,,,,,,,,,,,,,
2021-01-06,AAPL,124.32933639261915,127.57093452826126,123.02490637051052,123.23906707763672,155088000,-0.0336617695858852,-0.0342413710483156,4.546028157750754,1.09026931498245,128.63339124407088,0.0233069564695028,,125.54191628875896,122.81215835806178,,1.912075006248316,2.24814980734656,-0.3360748010982441,47.72727082965142,4.546028157750754,3.6163804733160783,,,,,,,2,1,1,0,0,127.44437408447266,128.5443878173828,125.55587005615234,125.3806610107422,127.41517639160156,125.48776245117188,123.76473999023438,,,,,,,,,,,,,,
2021-01-07,AAPL,124.95233855838184,128.1355317571745,124.46561240551398,127.44437408447266,109578200,0.034123164890454,0.0335538839737081,3.669919351660525,-2.492035526090831,127.83098711286272,0.0228233365771045,,125.7231027454936,122.99381387674455,,1.831760257762,2.164871897429648,-0.3331116396676483,54.79789876329989,4.896464679537786,3.840274649244985,,,,,,,3,1,1,0,0,128.5443878173828,125.55587005615234,125.3806610107422,127.41517639160156,125.48776245117188,123.76473999023438,124.4364013671875,,,,,,,,,,,,,,
2021-01-08,AAPL,128.91428961570313,129.10899197173987,126.77269738263776,128.5443878173828,105158200,0.0086313243782816,0.0085942874638456,2.336294589102096,0.3699017983203134,127.43882533482144,0.0231432833098901,,125.991796561864,123.2114834430441,,1.8357112197468977,2.099039761893098,-0.2633285421461999,55.13015194795842,2.336294589102096,3.8840787672193633,,,,,,,4,1,1,0,0,125.55587005615234,125.3806610107422,127.41517639160156,125.48776245117188,123.76473999023438,124.4364013671875,128.52490234375,,,,,,,,,,,,,,
2021-01-11,AAPL,125.76030156918269,126.71428063801751,125.08861712398672,125.55587005615234,100384500,-0.0232489166736405,-0.0235234359343298,1.625663514030819,0.2044315130303431,126.77964891706196,0.024387587348744,,125.95027975179622,123.30342017296992,126.31614990234377,1.579486639554318,1.995129137425342,-0.4156424978710238,53.44415741807513,3.4557706933961043,3.923713025340682,133.60361540466695,126.31614990234377,119.02868440002057,0.1153845412159444,,,0,2,1,0,0,125.3806610107422,127.41517639160156,125.48776245117188,123.76473999023438,124.4364013671875,128.52490234375,133.2364044189453,,,,,,,,,,,,,,
2021-01-12,AAPL,125.08862234580894,126.24703297603196,123.4921611450378,125.3806610107422,91951100,-0.0013954667777125,-0.0013964413482357,2.7548718309941336,-0.2920386649332442,126.23869214739118,0.0243827507908903,,125.89603034788632,123.3848805979806,126.62716789245606,1.346764248150734,1.8654561595704204,-0.5186919114196864,50.88266440839725,2.7548718309941336,3.7825625748971694,133.11591611346734,126.62716789245606,120.1384196714448,0.1024858776992017,0.0217895600391447,,1,2,1,0,0,127.41517639160156,125.48776245117188,123.76473999023438,124.4364013671875,128.52490234375,133.2364044189453,135.37802124023438,,,,,,,,,,,,,,
2021-01-13,AAPL,125.3417181509104,127.96030732627808,125.0788967133582,127.41517639160156,88636800,0.0162267080461879,0.0160964621054811,2.8814106129198933,-2.073458240691153,126.4445081438337,0.0234746391333517,,126.04071092347824,123.54293141341672,127.07057571411131,1.311381672753228,1.754641262206982,-0.4432595894537539,48.38920539607776,2.8814106129198933,3.5586664368469343,132.33001856720222,127.07057571411131,121.81113286102044,0.0827798697461448,0.0219046251302429,,2,2,1,0,0,125.48776245117188,123.76473999023438,124.4364013671875,128.52490234375,133.2364044189453,135.37802124023438,139.12579345703125,,,,,,,,,,,,,,
2021-01-14,AAPL,127.327587039671,127.52227456444804,125.34173566730958,125.48776245117188,90221800,-0.015127035844662,-0.0152426165281175,2.1805388971384616,1.839824588499127,126.15247126988002,0.0237232672157539,,125.98804916421098,123.61919929725026,127.12070922851562,1.1149619426752793,1.6267053983006416,-0.5117434556253624,46.77574991962857,2.1805388971384616,3.5996913306599763,132.29480596821293,127.12070922851562,121.9466124888183,0.0814044662132306,0.0193640656337199,,3,2,1,0,0,123.76473999023438,124.4364013671875,128.52490234375,133.2364044189453,135.37802124023438,139.12579345703125,139.35940551757812,,,,,,,,,,,,,,
2021-01-15,AAPL,125.36120136366826,126.7629752239917,123.62845724568656,123.76473999023438,111598500,-0.0137306015127007,-0.0138257380803263,3.134517978305155,1.5964613734338826,126.22756740025112,0.0202390855943336,,125.77630543335609,123.6249067754065,127.08809967041016,0.8109166365545235,1.4635476459514185,-0.6526310093968948,42.58067389974814,3.134517978305155,3.649754460997547,132.34155792125088,127.08809967041016,121.83464141956944,0.0826742750023806,0.0196270139609395,,4,2,1,0,0,124.4364013671875,128.52490234375,133.2364044189453,135.37802124023438,139.12579345703125,139.35940551757812,138.2886505126953,,,,,,,,,,,,,,
2021-01-19,AAPL,124.38772578454656,125.29304408982054,123.57002946950722,124.4364013671875,90757300,0.0054269202763737,0.0054122476055358,1.7230146203133216,-0.0486755826409393,125.79785701206752,0.0144341536885986,,125.6486955222924,123.65673009273124,127.0457534790039,0.6170431118401467,1.294246739129164,-0.6772036272890172,34.46704260031768,1.7230146203133216,3.399438782039036,132.37359180939288,127.0457534790039,121.71791514861496,0.083872749533017,0.0196009774539005,,1,3,1,0,0,128.52490234375,133.2364044189453,135.37802124023438,139.12579345703125,139.35940551757812,138.2886505126953,133.45057678222656,,,,,,,,,,,,,,
2021-01-20,AAPL,125.24437293876636,128.97269692470792,125.13729259464834,128.52490234375,104319500,0.0328561492589145,0.0323279251249113,3.835404330059575,-3.280529404983639,125.79507337297711,0.0197144408376163,,125.92261998147885,123.84763880845748,127.30712509155272,0.7842642958855635,1.192250250480444,-0.4079859545948805,45.40451629757952,4.536295557520418,3.4140413073181923,132.3668690351214,127.30712509155272,122.24738114798406,0.0794887786513121,0.020551269093019,,2,3,1,0,0,133.2364044189453,135.37802124023438,139.12579345703125,139.35940551757812,138.2886505126953,133.45057678222656,128.45677185058594,,,,,,,,,,,,,,
2021-01-21,AAPL,130.24791374177147,135.9620736838479,130.04348223408022,133.2364044189453,120150900,0.03665828169699,0.0360023490951353,5.918591449767689,-2.988490677173843,126.89229256766184,0.0208379756943516,,126.61917088028515,124.21582569514328,127.7276569366455,1.2821868786047048,1.210237576105296,0.0719493024994086,54.5532139160635,7.437171340097905,3.765178263663631,133.2919617630213,127.7276569366455,122.16335211026971,0.0871276426707766,0.0218547148225388,,3,3,1,0,0,135.37802124023438,139.12579345703125,139.35940551757812,138.2886505126953,133.45057678222656,128.45677185058594,130.57888793945312,,,,,,,,,,,,,,
2021-01-22,AAPL,132.66208095000118,136.13731286135894,131.43553637442392,135.37802124023438,114459400,0.0160738112877545,0.0159459954227564,4.701776486935017,-2.715940290233192,128.32048688616072,0.020469940807891,,127.45334710504224,124.65355885377431,128.07761344909667,1.8285265758395752,1.333895376052152,0.4946311997874231,58.92062736455077,4.701776486935017,3.891031624883094,134.6104720307204,128.07761344909667,121.54475486747296,0.1020140585961204,0.0212775105404718,,4,3,1,0,0,139.12579345703125,139.35940551757812,138.2886505126953,133.45057678222656,128.45677185058594,130.57888793945312,131.4063262939453,,,,,,,,,,,,,,
2021-01-25,AAPL,139.27182020640586,141.23818305206848,132.91516336360118,139.12579345703125,157611700,0.0276837568052963,0.0273074901384593,8.323019688467298,0.146026749374613,129.9934321812221,0.0213770005738603,,128.5650086623745,125.22109746566674,128.6597370147705,2.5347001727243,1.5740563353865815,0.960643837337718,68.59341140583354,8.323019688467298,4.009236838254087,136.83741379646972,128.6597370147705,120.48206023307132,0.1271209932717394,0.0218373282806136,,0,4,1,0,0,139.35940551757812,138.2886505126953,133.45057678222656,128.45677185058594,130.57888793945312,131.4063262939453,130.38418579101562,,,,,,,,,,,,,,
2021-01-26,AAPL,139.78772681607,140.46914031198884,137.6169179490498,139.35940551757812,98390600,0.0016791427005879,0.0016777345166243,2.8522223629390453,0.4283212984918805,131.97509547642298,0.0184576218013143,,129.59304645810818,125.77554091868288,129.20438194274902,3.077720332689296,1.8747891348471248,1.202931197842171,67.3719486954333,2.8522223629390453,3.982814106815528,138.67640384224927,129.20438194274902,119.73236004324878,0.1466207532140409,0.0218338122054223,,1,4,1,0,0,138.2886505126953,133.45057678222656,128.45677185058594,130.57888793945312,131.4063262939453,130.38418579101562,133.74258422851562,,,,,,,,,,,,,,
2021-01-27,AAPL,139.62227559520105,140.46918931400648,136.6824599367389,138.2886505126953,140843800,-0.0076834068063511,-0.007713076249067,3.786729377267619,1.3336250825057334,134.04993983677454,0.0169564234788522,0.020834923209608,130.4211992252117,126.26625109884024,129.46575431823732,3.38267338831011,2.176365985539722,1.206307402770388,74.41574744594898,3.786729377267619,3.928578479638161,139.6477689156506,129.46575431823732,119.28373972082404,0.1572927860503569,0.0206690459082116,,2,4,1,0,0,133.45057678222656,128.45677185058594,130.57888793945312,131.4063262939453,130.38418579101562,133.74258422851562,133.32826232910156,,,,,,,,,,,,,,
2021-01-28,AAPL,135.81607367562873,138.22050212672593,133.07093096645875,133.45057678222656,142621100,-0.0349853275198791,-0.0356119731161282,5.149571160267158,2.3654968934021667,135.33767918178015,0.025779672279961,0.0220233633637082,130.7097113734988,126.5479893609338,129.57380714416504,3.197104534433606,2.380513695318499,0.8165908391151073,59.548148078072025,5.2177195462365376,3.951525255830929,139.88239253464795,129.57380714416504,119.26522175368213,0.1591152659273719,0.022043655584614,,3,4,1,0,0,128.45677185058594,130.57888793945312,131.4063262939453,130.38418579101562,133.74258422851562,133.32826232910156,133.47450256347656,,,,,,,,,,,,,,
2021-01-29,AAPL,132.22402749273948,133.10987264929705,126.753230328146,128.45677185058594,177523800,-0.0374206320575881,-0.0381387560199447,6.3566423211510426,3.7672556421535432,135.32794625418526,0.0290233925043144,0.0215237052736286,130.49514570464996,126.6228435762143,129.4881404876709,2.6169153861723373,2.427794033489267,0.1891213526830704,49.87605949489603,6.697346454080559,4.263028960472248,139.80433472466387,129.4881404876709,119.17194625067792,0.1593380551785005,0.023596280531125,,4,4,1,0,0,130.57888793945312,131.4063262939453,130.38418579101562,133.74258422851562,133.32826232910156,133.47450256347656,132.59707641601562,,,,,,,,,,,,,,
2021-02-01,AAPL,130.19924214528973,131.7859741111612,127.45409959233686,130.57888793945312,106239800,0.0165200795434554,0.0163851075000727,4.33187451882435,-0.3796457941633946,134.94830104282923,0.0256152034575973,0.0216988318212803,130.5031211555836,126.77798257085112,129.55871696472167,2.3018144550377144,2.4025981177989566,-0.1007836627612421,57.2840481958849,4.33187451882435,4.325607805145694,139.88497944510613,129.55871696472167,119.2324544843372,0.1594066801880458,0.0238221483594256,,0,5,2,1,0,131.4063262939453,130.38418579101562,133.74258422851562,133.32826232910156,133.47450256347656,132.59707641601562,131.99261474609375,,,,,,,,,,,,,,
2021-02-02,AAPL,132.12667146199954,132.69127555683025,131.0364096809211,131.4063262939453,83305400,0.00633669322468,0.006316700796974,1.654865875909138,0.720345168054223,134.38091605050224,0.0246800466878438,0.0216940285298749,130.58914069257042,126.95948624626656,129.83031005859374,2.094715480802961,2.341021590399757,-0.2463061095967966,58.57579792894191,2.112387617377124,4.2797160756016215,140.04476934146464,129.83031005859374,119.61585077572283,0.1573509187224619,0.0230705649131835,,1,5,2,0,0,130.38418579101562,133.74258422851562,133.32826232910156,133.47450256347656,132.59707641601562,131.99261474609375,131.73919677734375,,,,,,,,,,,,,,
2021-02-03,AAPL,132.15586101329262,132.16560504134387,130.06294479305137,130.38418579101562,89880900,-0.0077784725572742,-0.0078088826737532,2.1026602482924943,1.771675222276997,133.13211495535714,0.0203580945758826,0.0215166387048367,130.56962117813663,127.09378818919792,129.97291831970216,1.8270487744787545,2.238227027215557,-0.4111782527368026,54.35090702314035,2.1026602482924943,4.224091049556807,140.1317620067236,129.97291831970216,119.81407463268071,0.1563224680703578,0.0230507966537147,,2,5,2,0,0,133.74258422851562,133.32826232910156,133.47450256347656,132.59707641601562,131.99261474609375,131.73919677734375,131.97315979003906,,,,,,,,,,,,,,
2021-02-04,AAPL,132.68152499802775,133.75231340224198,131.01691536139694,133.74258422851562,84183100,0.025757713001199,0.0254315716891232,2.735398040845041,-1.0610592304878708,132.3297119140625,0.0241530700145324,0.021872723819486,130.87180813531558,127.354525288779,130.4980941772461,1.8644237514386648,2.1634663720601788,-0.2990426206215142,61.61002166679829,3.368127611226356,4.3089188148488,140.2697980518252,130.4980941772461,120.72639030266696,0.1497601008840317,0.0221094505730224,,3,5,2,0,0,133.32826232910156,133.47450256347656,132.59707641601562,131.99261474609375,131.73919677734375,131.97315979003906,129.84783935546875,,,,,,,,,,,,,,
2021-02-05,AAPL,133.90346870595903,133.97170445351236,132.45085206919504,133.32826232910156,75693800,-0.0030979055908336,-0.003102714033661,1.5208523843173225,0.5752063768574658,131.62108503069197,0.0241495711070965,0.0213348956757958,131.10575615377138,127.58878948643871,130.79228858947755,1.8394078268649423,2.098654663021132,-0.2592468361561892,63.96472472945303,1.5208523843173225,4.193656986706812,140.53112103034042,130.79228858947755,121.05345614861469,0.1489205907456897,0.0210087869496159,,4,5,2,0,0,133.47450256347656,132.59707641601562,131.99261474609375,131.73919677734375,131.97315979003906,129.84783935546875,127.55680847167967,,,,,,,,,,,,,,
2021-02-08,AAPL,132.6165797613071,133.52325088194496,131.53443254526087,133.47450256347656,71297200,0.0010968434735467,0.0010962423802407,1.9888183366840904,-0.8579228021694689,131.62450299944197,0.0201983875382055,0.0212753711366769,131.33135104993377,127.81960176396962,131.03879432678224,1.8105124308457616,2.041026216586058,-0.2305137857402961,63.40316550591479,1.9888183366840904,4.212642966447581,140.7876294483303,131.03879432678224,121.28995920523415,0.1487931138504921,0.0209599690203199,,0,6,2,0,0,132.59707641601562,131.99261474609375,131.73919677734375,131.97315979003906,129.84783935546875,127.55680847167967,126.45516204833984,,,,,,,,,,,,,,
2021-02-09,AAPL,133.19177019449774,134.42016235628924,132.44110262440083,132.59707641601562,76774200,-0.0065737360365412,-0.0065954382010999,1.9790597318884124,0.5946937784821102,132.21597508021765,0.0125323680908915,0.0212972013386021,131.45189632289396,128.00695371110868,131.3908546447754,1.6972468588868992,1.9722703450462264,-0.2750234861593272,56.67455319404359,1.9790597318884124,4.029983264616724,140.80893177270136,131.3908546447754,121.97277751684943,0.1433597057175463,0.0202173735461679,,1,6,2,0,0,131.99261474609375,131.73919677734375,131.97315979003906,129.84783935546875,127.55680847167967,126.45516204833984,126.61115264892578,,,,,,,,,,,,,,
2021-02-10,AAPL,133.05525945656302,133.55247138369472,131.0274517780399,131.99261474609375,73046600,-0.0045586349734093,-0.0045690572360757,2.525019605654819,1.0626447104692716,132.41793605259485,0.0116979292531807,0.0202941548990335,131.50339331557967,128.16325414385318,131.72145233154296,1.5409450170576804,1.8860052794485167,-0.3450602623908367,47.64417516217917,2.525019605654819,3.6791152835850736,140.7054103249767,131.72145233154296,122.73749433810922,0.1364084260295143,0.0202652764790233,,2,6,2,0,0,131.73919677734375,131.97315979003906,129.84783935546875,127.55680847167967,126.45516204833984,126.61115264892578,122.8382797241211,,,,,,,,,,,,,,
2021-02-11,AAPL,132.4898645085888,132.9675743269367,130.41332257065082,131.73919677734375,64280000,-0.0019199405151377,-0.0019217859634075,2.554251756285879,0.7506677312450449,132.46548897879464,0.0115558273341745,0.0201437861792251,131.52585078812862,128.3034871883038,131.9376533508301,1.3807100036780184,1.7849462242944174,-0.4042362206163989,42.57685119586425,2.554251756285879,3.5257206599672792,140.6904102171171,131.9376533508301,123.18489648454307,0.1326801961986227,0.0200359187127083,,3,6,2,0,0,131.97315979003906,129.84783935546875,127.55680847167967,126.45516204833984,126.61115264892578,122.8382797241211,122.70178985595705,,,,,,,,,,,,,,
2021-02-12,AAPL,130.9787653308469,132.12914848493614,130.33532312132203,131.97315979003906,60145100,0.0017759559676893,0.0017743808225396,1.7938253636141042,-0.994394459192165,132.69248526436942,0.0109760656504792,0.020075649567955,131.56845164545342,128.4473959177836,132.26192321777344,1.2580988802060915,1.6795767554767522,-0.4214778752706607,32.96681334733522,1.7938253636141042,3.05934963676348,140.47229181991204,132.26192321777344,124.05155461563484,0.1241531712588206,0.0196341025837455,,4,6,2,0,0,129.84783935546875,127.55680847167967,126.45516204833984,126.61115264892578,122.8382797241211,122.70178985595705,122.20458221435548,,,,,,,,,,,,,,
2021-02-16,AAPL,132.0901279755408,132.59706880200096,129.45786770907952,129.84783935546875,80576300,-0.0161041869267324,-0.0162352685587769,3.13920109292144,2.24228862007206,132.13609313964844,0.0060229387028901,0.0202540339069482,131.40458380831203,128.50231526828108,132.56607818603516,0.9781574937571804,1.539292903132838,-0.5611354093756575,29.22138961852825,3.13920109292144,3.079848117476508,139.8494218075303,132.56607818603516,125.28273456454002,0.1098824634651126,0.0197455397800715,,1,7,2,0,0,127.55680847167967,126.45516204833984,126.61115264892578,122.8382797241211,122.70178985595705,122.20458221435548,117.9540023803711,,,,,,,,,,,,,,
2021-02-17,AAPL,127.95652384973054,128.9021846827299,126.22119084968794,127.55680847167967,97918500,-0.0176439661619411,-0.017801476420079,2.680993833041967,0.3997153780508569,131.3115997314453,0.0078212314636735,0.0199912697914897,131.03812901434705,128.46523657037514,132.72209854125975,0.5649228043139374,1.344418883369058,-0.7794960790551206,27.74229850020761,3.626648505780807,3.068413769513164,139.3789191642874,132.72209854125975,126.06527791823213,0.1003121664921265,0.0202386566010959,,2,7,2,0,0,126.45516204833984,126.61115264892578,122.8382797241211,122.70178985595705,122.20458221435548,117.9540023803711,118.21722412109376,,,,,,,,,,,,,,
2021-02-18,AAPL,125.95795008148971,126.73787846259268,124.21287353113004,126.45516204833984,96856700,-0.0086365160475493,-0.0086740268837209,2.5250049314626324,-0.4972119668501307,130.3088368007115,0.0071264904718906,0.0199330666895007,130.6016559699654,128.38641011853062,132.61861152648925,0.1468449391638842,1.1049040945280233,-0.9580591553641392,32.83058000578991,3.3439349405496444,2.9345720119641,139.60629745736142,132.61861152648925,125.63092559561709,0.105380170255763,0.0189325821558403,,3,7,2,0,0,126.61115264892578,122.8382797241211,122.70178985595705,122.20458221435548,117.9540023803711,118.21722412109376,124.58335876464844,,,,,,,,,,,,,,
2021-02-19,AAPL,126.97187831271118,127.43008573965324,125.56801001534814,126.61115264892578,87668800,0.0012335645145613,0.0012328042989746,1.8620757243051145,0.3607256637854021,129.45370483398438,0.007895362827839,0.0188977579160519,130.2216080346283,128.31679217854614,132.28734893798827,-0.1699386957549506,0.8499355364714285,-1.0198742322263792,44.059387218752285,1.8620757243051145,2.589195531265854,139.7628532263079,132.28734893798827,124.81184464966864,0.1130191866166112,0.0167958972701393,,4,7,2,0,0,122.8382797241211,122.70178985595705,122.20458221435548,117.9540023803711,118.21722412109376,124.58335876464844,121.98035430908205,,,,,,,,,,,,,,
