epoch,lr-Adam,step,target_future_1 val_MAE,target_future_1 val_MAPE,target_future_1 val_RMSE,target_future_1 val_SMAPE,target_future_2 val_MAE,target_future_2 val_MAPE,target_future_2 val_RMSE,target_future_2 val_SMAPE,target_future_3 val_MAE,target_future_3 val_MAPE,target_future_3 val_RMSE,target_future_3 val_SMAPE,target_future_4 val_MAE,target_future_4 val_MAPE,target_future_4 val_RMSE,target_future_4 val_SMAPE,target_future_5 val_MAE,target_future_5 val_MAPE,target_future_5 val_RMSE,target_future_5 val_SMAPE,target_future_6 val_MAE,target_future_6 val_MAPE,target_future_6 val_RMSE,target_future_6 val_SMAPE,target_future_7 val_MAE,target_future_7 val_MAPE,target_future_7 val_RMSE,target_future_7 val_SMAPE,train_loss_epoch,train_loss_step,val_loss
,0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.47478485107422,
0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.85679626464844,
0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.848840713500977,
0,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.31454086303711,
0,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.948360443115234,
0,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.55804443359375,
0,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.90956115722656,
0,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.14122009277344,
0,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.375024795532227,
0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.00648498535156,
0,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.56173324584961,
0,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.322608947753906,
0,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3133316040039,
0,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.304183959960938,
0,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.34710693359375,
0,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.845388412475586,
0,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.04816246032715,
0,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.244364738464355,
0,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.31470489501953,
0,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.060065269470215,
0,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.524951934814453,
0,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.71572875976562,
0,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.448877334594727,
0,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.38560104370117,
0,,242,21.892656326293945,0.18294639885425568,23.516136169433594,0.18751543760299683,22.230154037475586,0.1839914619922638,23.875215530395508,0.18956568837165833,22.035755157470703,0.18298739194869995,23.693683624267578,0.18879632651805878,22.01516342163086,0.18254172801971436,23.68120574951172,0.1876852810382843,21.60468292236328,0.18164131045341492,23.25067710876465,0.1852528601884842,21.653657913208008,0.18108125030994415,23.323209762573242,0.1853652149438858,21.396636962890625,0.1809428185224533,23.060346603393555,0.18364764750003815,,,91.89469146728516
0,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.31735229492188,,
,0.001,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.703704833984375,
1,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.691165924072266,
1,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.33384895324707,
1,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8678154945373535,
1,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.747074127197266,
1,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.438995361328125,
1,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5465316772461,
1,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.07984924316406,
1,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.53997039794922,
1,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.27788543701172,
1,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.287757873535156,
1,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.16138458251953,
1,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.34410095214844,
1,,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.189275741577148,
1,,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.5946044921875,
1,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.18135833740234,
1,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9256591796875,
1,,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.39961624145508,
1,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.46092987060547,
1,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.011091232299805,
1,,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.910627365112305,
1,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.55182647705078,
1,,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.923053741455078,
1,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.433607578277588,
1,,485,21.845420837402344,0.1827312856912613,23.491683959960938,0.1879347860813141,22.098913192749023,0.18290728330612183,23.751596450805664,0.18915483355522156,21.76056480407715,0.18145652115345,23.42281150817871,0.18716514110565186,21.700918197631836,0.1809532642364502,23.40809440612793,0.1866510957479477,21.431148529052734,0.17979863286018372,23.107301712036133,0.18488706648349762,21.833608627319336,0.18108691275119781,23.534543991088867,0.1872725486755371,21.75418472290039,0.18057765066623688,23.472570419311523,0.18673363327980042,,,90.07571411132812
1,,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.54633331298828,,
,0.001,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.85640335083008,
2,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.18163299560547,
2,,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.1799430847168,
2,,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5422749519348145,
2,,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.38770294189453,
2,,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.847869873046875,
2,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.99571228027344,
2,,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.42669677734375,
2,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.9656219482422,
2,,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.09371566772461,
2,,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.8661651611328,
2,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.237926483154297,
2,,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.63717269897461,
2,,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.923903465270996,
2,,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.42171096801758,
2,,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.288658142089844,
2,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.214393615722656,
2,,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.6189422607422,
2,,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.40343952178955,
2,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.904430389404297,
2,,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.554433822631836,
2,,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.118110656738281,
2,,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.3710479736328,
2,,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.811149597167969,
2,,728,19.806842803955078,0.17297278344631195,21.434059143066406,0.17599503695964813,19.360307693481445,0.17026229202747345,20.99962615966797,0.17243692278862,19.292444229125977,0.1697981208562851,20.976163864135742,0.1720728725194931,19.471250534057617,0.17051051557064056,21.221216201782227,0.17271138727664948,19.10135841369629,0.1686055213212967,20.81400489807129,0.16996994614601135,19.562084197998047,0.1696639358997345,21.303205490112305,0.17276163399219513,20.018095016479492,0.1710839718580246,21.841093063354492,0.17613941431045532,,,83.26483154296875
2,,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.908817291259766,,
,0.001,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.77737045288086,
3,,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.59578323364258,
3,,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24065399169922,
3,,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.793682098388672,
3,,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.646034240722656,
3,,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.17100143432617,
