epoch,lr-Adam,step,target_future_1 val_MAE,target_future_1 val_MAPE,target_future_1 val_RMSE,target_future_1 val_SMAPE,target_future_2 val_MAE,target_future_2 val_MAPE,target_future_2 val_RMSE,target_future_2 val_SMAPE,target_future_3 val_MAE,target_future_3 val_MAPE,target_future_3 val_RMSE,target_future_3 val_SMAPE,target_future_4 val_MAE,target_future_4 val_MAPE,target_future_4 val_RMSE,target_future_4 val_SMAPE,target_future_5 val_MAE,target_future_5 val_MAPE,target_future_5 val_RMSE,target_future_5 val_SMAPE,target_future_6 val_MAE,target_future_6 val_MAPE,target_future_6 val_RMSE,target_future_6 val_SMAPE,target_future_7 val_MAE,target_future_7 val_MAPE,target_future_7 val_RMSE,target_future_7 val_SMAPE,train_loss_epoch,train_loss_step,val_loss
0,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.868350982666016,
0,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.60634994506836,
0,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.172683715820312,
0,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.62543487548828,
0,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.41258239746094,
0,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6585869789123535,
0,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.82020378112793,
0,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.46269989013672,
0,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.00341796875,
0,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.26295471191406,
0,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.739831924438477,
0,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.11347198486328,
0,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.161178588867188,
0,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.80490112304688,
0,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.028557777404785,
0,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.407407760620117,
0,,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.234779357910156,
0,,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.592683792114258,
0,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.501880645751953,
0,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.434974670410156,
0,,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.368947982788086,
0,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.13674545288086,
0,,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4169692993164,
0,,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.556277751922607,
0,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.731043815612793,
0,,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.890932083129883,
0,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6239128112793,
0,,486,22.18568229675293,0.18409433960914612,23.341148376464844,0.18921703100204468,22.066471099853516,0.18327398598194122,23.235939025878906,0.18821577727794647,22.384727478027344,0.1838931143283844,23.55709457397461,0.1895143836736679,21.54679298400879,0.18172509968280792,22.700748443603516,0.18467676639556885,21.90947723388672,0.182333305478096,23.069421768188477,0.18613553047180176,21.09563636779785,0.17966146767139435,22.253469467163086,0.18158626556396484,21.53943634033203,0.1814173012971878,22.68195915222168,0.184200718998909,,,92.03624725341797
0,,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.82686996459961,,
,0.001,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.564531326293945,
1,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.953689575195312,
1,,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.674495697021484,
1,,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.21294403076172,
1,,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.00360679626465,
1,,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.58773422241211,
1,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.40755271911621,
1,,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.576191425323486,
1,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19001770019531,
1,,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.73077392578125,
1,,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.59628677368164,
1,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.770023345947266,
1,,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.88169860839844,
1,,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.58665466308594,
1,,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.3424835205078,
1,,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.43389129638672,
1,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.729270935058594,
1,,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.902053833007812,
1,,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0447998046875,
1,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.684173583984375,
1,,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.13665008544922,
1,,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.208168029785156,
1,,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.40387725830078,
1,,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.090076446533203,
1,,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.797420501708984,
1,,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2048225402832,
1,,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.12864685058594,
1,,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.88782787322998,
1,,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.78380584716797,
1,,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.208740234375,
1,,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.6013793945312,
1,,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.60303497314453,
1,,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.015562057495117,
1,,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.05268096923828,
1,,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.779373168945312,
1,,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.71674346923828,
1,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14981746673584,
1,,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.44322967529297,
1,,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.414093017578125,
1,,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.88420486450195,
1,,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.282807350158691,
1,,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.595958709716797,
1,,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.820415496826172,
1,,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.712059020996094,
1,,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.763671875,
1,,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.390024185180664,
1,,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2104246616363525,
1,,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.568477153778076,
1,,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.172706604003906,
1,,973,22.33716583251953,0.18414516746997833,23.515541076660156,0.18990983068943024,21.569637298583984,0.18121255934238434,22.731361389160156,0.1849711537361145,21.738271713256836,0.18123920261859894,22.913311004638672,0.18541975319385529,22.150161743164062,0.18312442302703857,23.349895477294922,0.18878865242004395,21.10847282409668,0.17793291807174683,22.290687561035156,0.18071193993091583,21.443273544311523,0.1811022311449051,22.631807327270508,0.1832934319972992,21.540067672729492,0.17979927361011505,22.696748733520508,0.18325959146022797,,,92.18517303466797
1,,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.551612854003906,,
,0.001,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7995376586914,
2,,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.28388977050781,
2,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.08052825927734,
2,,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8790283203125,
2,,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.81320571899414,
2,,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.748128414154053,
2,,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.875164985656738,
2,,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.811760902404785,
2,,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.339811325073242,
2,,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.97708129882812,
2,,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0155029296875,
2,,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.35406494140625,
2,,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.2360076904297,
2,,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.8380584716797,
2,,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.53530883789062,
2,,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.589691162109375,
2,,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.72940063476562,
2,,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.893461227416992,
2,,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.088594436645508,
2,,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1806526184082,
2,,1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.5850830078125,
2,,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.759174346923828,
2,,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.56494140625,
2,,1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.647705078125,
2,,1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.34129333496094,
2,,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.837013244628906,
2,,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.587456703186035,
2,,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.965975284576416,
2,,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.308366775512695,
2,,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.81417846679688,
2,,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.21765899658203,
2,,1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.61868667602539,
2,,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.078392028808594,
2,,1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.797122955322266,
2,,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.859771728515625,
2,,1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.09842681884766,
2,,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.889848709106445,
2,,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.705554962158203,
2,,1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.93947219848633,
2,,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.174964904785156,
2,,1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.861040115356445,
2,,1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.161304473876953,
2,,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.964156150817871,
2,,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.21527099609375,
2,,1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.34765625,
2,,1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12856674194336,
2,,1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.612395763397217,
2,,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.90986633300781,
2,,1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.91202163696289,
2,,1460,22.938852310180664,0.18374387919902802,24.151418685913086,0.19275355339050293,21.58333969116211,0.17916181683540344,22.793556213378906,0.1847149133682251,22.26951026916504,0.18041664361953735,23.491003036499023,0.18770253658294678,22.46302604675293,0.1810019612312317,23.689035415649414,0.18862701952457428,21.466463088989258,0.17732344567775726,22.69270133972168,0.18265514075756073,22.146894454956055,0.18002331256866455,23.36652183532715,0.1868501901626587,21.907512664794922,0.17845791578292847,23.107683181762695,0.18496140837669373,,,92.05725860595703
2,,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.06700897216797,,
,0.001,1461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.609935760498047,
3,,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.43360137939453,
3,,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8289909362793,
3,,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.43699645996094,
3,,1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.92301559448242,
3,,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.290241241455078,
3,,1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.99699878692627,
3,,1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.48239517211914,
3,,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.53459548950195,
3,,1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.23819732666016,
3,,1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.46955871582031,
3,,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.71600341796875,
3,,1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.31585693359375,
3,,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.88783264160156,
3,,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.10939025878906,
3,,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.161865234375,
3,,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.04630661010742,
3,,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.29063606262207,
3,,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.47581481933594,
3,,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.953304290771484,
3,,1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.59315490722656,
3,,1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.989547729492188,
3,,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.394962310791016,
3,,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.75733470916748,
3,,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.94027042388916,
3,,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.36853790283203,
3,,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.366158485412598,
3,,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.611787796020508,
3,,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.68681716918945,
3,,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0933837890625,
3,,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.996320724487305,
3,,1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.277341842651367,
3,,1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88209915161133,
3,,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.811652183532715,
3,,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.97066497802734,
3,,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.256402015686035,
3,,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.640183925628662,
3,,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.951761245727539,
3,,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.933313369750977,
3,,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.599384307861328,
3,,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.750833511352539,
3,,1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.402301788330078,
3,,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.540945529937744,
3,,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.06871032714844,
3,,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.607730865478516,
3,,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.589214324951172,
3,,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.38277530670166,
3,,1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.493072509765625,
3,,1947,23.455177307128906,0.18318024277687073,24.729656219482422,0.1941242516040802,23.0061092376709,0.18031686544418335,24.292757034301758,0.19063957035541534,23.262392044067383,0.18093687295913696,24.567607879638672,0.19123481214046478,23.161340713500977,0.18034139275550842,24.475568771362305,0.19048601388931274,22.722469329833984,0.17767001688480377,24.011951446533203,0.1871427297592163,23.29749870300293,0.18072159588336945,24.609758377075195,0.19120362401008606,23.266216278076172,0.179582417011261,24.556034088134766,0.19015464186668396,,,100.24662780761719
3,,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.20701217651367,,
,0.001,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.63600540161133,
4,,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.99394416809082,
4,,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.179847717285156,
4,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.59144592285156,
4,,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.170970916748047,
4,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.317127227783203,
4,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.69800853729248,
4,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.038340091705322,
4,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.449357986450195,
4,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.826543807983398,
4,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.45708465576172,
4,,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.27059555053711,
4,,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.90331268310547,
4,,2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8562240600586,
4,,2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.03112030029297,
4,,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4079475402832,
4,,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.44281005859375,
4,,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.18682098388672,
4,,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.86270523071289,
4,,2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.02845001220703,
4,,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.83482360839844,
4,,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.46095275878906,
4,,2169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.09840965270996,
4,,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.028229713439941,
4,,2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.19295310974121,
4,,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.740440368652344,
4,,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.94837188720703,
4,,2219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.725831985473633,
4,,2229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.12345886230469,
4,,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.96888732910156,
4,,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0586929321289,
4,,2259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.009016036987305,
4,,2269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.323816299438477,
4,,2279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.675538063049316,
4,,2289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.295881271362305,
4,,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.06159591674805,
4,,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.613181114196777,
4,,2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.39039611816406,
4,,2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.503976821899414,
4,,2339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.855417251586914,
4,,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.197565078735352,
4,,2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.032686233520508,
4,,2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.60276985168457,
4,,2379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.022300720214844,
4,,2389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.35761260986328,
4,,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.098464965820312,
4,,2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6920642852783203,
4,,2419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.056022644042969,
4,,2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.787078857421875,
4,,2434,24.241857528686523,0.18627037107944489,25.393037796020508,0.19937445223331451,24.502727508544922,0.1864999383687973,25.699472427368164,0.2004617601633072,24.855613708496094,0.18732582032680511,26.072647094726562,0.20229490101337433,24.631887435913086,0.1864989548921585,25.884553909301758,0.2006664276123047,24.48288345336914,0.18525178730487823,25.737722396850586,0.19938746094703674,24.08526611328125,0.1839168518781662,25.33823013305664,0.19656436145305634,24.64376449584961,0.18528978526592255,25.889070510864258,0.1994587779045105,,,101.99895477294922
4,,2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.43825149536133,,
,0.001,2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,2439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.57432556152344,
5,,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.479469299316406,
5,,2459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.08516311645508,
5,,2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.54898452758789,
5,,2479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.12465286254883,
5,,2489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.426242351531982,
5,,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.828336238861084,
5,,2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.489444732666016,
5,,2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05670928955078,
5,,2529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.86927032470703,
5,,2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.41484069824219,
5,,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.06453704833984,
5,,2559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.31361389160156,
5,,2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.73673629760742,
5,,2579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.39271545410156,
5,,2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5125503540039,
5,,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.024391174316406,
5,,2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.04974365234375,
5,,2619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.22468376159668,
5,,2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.17905044555664,
